序號,統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期
946,50849851,大盛國際有限公司,新北市林口區興林一街91巷8號(1樓),李琦玉,1000000,1070911
947,50849867,京翰菸酒有限公司,新北市中和區員山路400號,洪嘉慶,2000000,1070911
948,50849872,沃升國際有限公司,新北市新店區民權路100號5樓,楊琇筑,2000000,1070911
949,50849888,沅恆企業有限公司,新北市鶯歌區鶯桃路135巷8號,原雪珠,100000,1070911
950,50849894,慶豪實業有限公司,新北市板橋區合宜一路9號17樓之6,盧慶忠,2000000,1070911
951,50849901,祥欣投資有限公司,新北市林口區南勢五街20號6樓,林瑩珊,5000000,1070911
952,50849917,來福茶有限公司,新北市新莊區福營路163號4樓,陳芳宜,600000,1070911
953,50849923,鋐偉機械有限公司,新北市三重區六張街94號4樓,蔡志偉,3000000,1070911
954,50849938,台灣基達科技有限公司,新北市新店區民權路95號4樓之1、之2,柯傑元,3500000,1070911
955,50849959,有澄國際有限公司,新北市林口區惠明街30巷23號,蔡濬澄,200000,1070911
956,50849965,任泰金屬有限公司,新北市三重區仁安街17號4樓,施進喜,500000,1070911
957,50849970,萊納品牌行銷顧問有限公司,新北市鶯歌區永昌街190號(1樓),李俊賢,600000,1070911
958,50849986,黃文賓投資有限公司,新北市中和區景新街418巷11弄18號,黃文賓,5000000,1070911
959,50849992,全拿投資有限公司,新北市中和區國光街112巷23弄15之3號,現金流投資有限公司,10000,1070911
960,50850006,鼎騏國際企業有限公司,新北市汐止區康寧街307巷1弄9號(1樓),鍾世翔,1000000,1070911
961,50850012,津榆有限公司,新北市三重區重新路5段639之2號4樓,楊淑琴,500000,1070911
962,50850028,億星人工智慧有限公司,新北市新店區安民街156巷36號13樓,徐嘉宏,100000,1070911
963,50850033,奇魁智能科技股份有限公司,新北市中和區新民街94巷9號,張哲凱,1000000,1070911
964,50850049,久鼎空調工程有限公司,新北市鶯歌區鶯桃路129巷12弄6號2樓之2,林韋璋,100000,1070912
965,50850054,萊格貿易有限公司,新北市新莊區中平路202號9樓之2,陳雅玲,300000,1070912
966,50850060,奧托工程股份有限公司,新北市新莊區五權一路1號8樓之1,莊啓佑,2000000,1070912
967,50850075,桓晟科技有限公司,新北市林口區公園路128號2樓,廖淇閔,300000,1070912
968,50850081,恒屹有限公司,新北市三重區成功路100號4樓之7,蔡政憲,300000,1070912
969,50850097,鴻立服裝有限公司,新北市三峽區復興路42巷8號6樓之7,鄭玉娥,500000,1070912
970,50850104,城億精密工業有限公司,新北市新莊區福營路230號(1樓),蘇秋雲,1000000,1070912
971,50850110,啟鴻國際實業有限公司,新北市板橋區四川路1段23號9樓之1,柯王罔市,200000,1070912
972,50850126,志明工程有限公司,新北市淡水區學府路136巷55號9樓之5,許志明,400000,1070912
973,50850131,摩睿科技有限公司,新北市永和區永和路2段116號4樓,奚鑫,1200000,1070912
974,50850147,開陽國際投資控股股份有限公司,新北市新莊區中正路651之3號8樓,蔡宗融,1050000,1070912
975,50850152,豐榞工程有限公司,新北市淡水區淡金路3段356號,許碧雲,1000000,1070912
976,50850173,吉勝鋼模有限公司,新北市新莊區龍安路327號5樓之1,程裕全,1000000,1070912
977,50850189,必勝利投資有限公司,新北市中和區國光街112巷23弄15之3號,現金流投資有限公司,10000,1070912
978,50850195,戴榮科技有限公司,新北市汐止區連興街46號4樓,林靖婷,22000000,1070912
979,50850202,千江商業有限公司,新北市中和區中正路531號,張奇令,500000,1070912
980,50850218,緣蓉有限公司,新北市板橋區新海路108號,張蓉易,1000000,1070912
981,50850224,泰晟投資股份有限公司,新北市三重區光復路1段138號3樓,郭錦松,28000000,1070913
982,50850239,佳睿材料有限公司,新北市樹林區柑園街2段301號(2樓),王睿莛,2000000,1070912
983,50850250,鴻允裝潢工程有限公司,新北市鶯歌區鶯桃路2段29巷2號7樓,呂宜樺,100000,1070913
984,50850266,振堂聯合設計工程有限公司,新北市中和區南山路70巷2之1號,王東濬,2000000,1070913
985,50850271,宇瑞投資股份有限公司,新北市樹林區保安二街84巷3號,陳瑞瑤,10000000,1070913
986,50850287,泓陞興業有限公司,新北市三重區碧華街112巷14號2樓,呂建陞,500000,1070913
987,50850293,學家見築景觀有限公司,新北市汐止區連興街128巷8號（1樓）,楊鴻源,100000,1070913
988,50850300,思維文創有限公司,新北市土城區中央路4段249號10樓,周昱辰,1000000,1070913
989,50850316,久刃鑽石刀具有限公司,新北市淡水區淡金路3段308巷2弄5號,姜鈞瀚,2500000,1070913
990,50850322,土板樹精密科技有限公司,新北市板橋區金門街121巷10之1號,李朝順,280000,1070913
991,50850337,輝泰科技股份有限公司,新北市中和區景新街409號,黃素蘭,1000000,1070913
992,50850343,艾凱創意行銷股份有限公司,新北市新莊區中和街155巷24弄7號9樓,蔡政原,1000000,1070913
993,50850358,興昌鼎有限公司,新北市三重區捷運路19巷9號,秦秋花,1000000,1070913
994,50850364,陶朱國際有限公司,新北市三重區溪尾街39號5樓,黃政嘉,500000,1070913
995,50850379,艾達斯國際有限公司,新北市三重區重新路1段121號,王黃金英,500000,1070913
996,50850385,晨翔紙業股份有限公司,新北市淡水區平遠街6之1號,莊秉淳,10000000,1070913
997,50850391,簡單投資有限公司,新北市中和區國光街112巷23弄15之3號,現金流投資有限公司,10000,1070914
998,50850408,鴻誠不動產有限公司,新北市汐止區福德一路96號(1樓),林建全,1600000,1070913
999,50850420,雁行設計有限公司,新北市淡水區沙崙路1段126巷113號3樓,李婷婷,300000,1070913
1000,50850435,得力富有限公司,新北市新莊區中正路881之16號,程永富,5000000,1070914
1001,50850456,長拓國際有限公司,新北市板橋區四川路1段23號9樓之1,蘇慶典,50000,1070913
1002,50850462,佳一空間制作有限公司,新北市淡水區中山路157號,賴慕哲,100000,1070913
1003,50850477,錢運投資有限公司,新北市中和區國光街112巷23弄15之3號,現金流投資有限公司,10000,1070913
1004,50850483,動禪國際有限公司,新北市三重區仁愛街564號4樓,林永智,7500000,1070913
1005,50850499,阿爾文整合行銷有限公司,新北市板橋區中山路2段367之1號2樓,李美惠,500000,1070913
1006,50850505,鋼鐵仁有限公司,新北市新莊區泰順街69號,翁輝玉,1000000,1070913
1007,50850511,伊錼國際有限公司,新北市板橋區館前東路11號,楊閎荃,1000000,1070914
1008,50850527,宏霆貿易有限公司,新北市板橋區雙十路2段83號11樓之2,雷振宏,660000,1070913
1009,50850532,新東建設股份有限公司,新北市三重區重新路5段609巷20號9樓,卜義洋,30000000,1070914
1010,50850548,殷商餐飲股份有限公司,新北市蘆洲區國道路2段26號4樓,殷武義,1000000,1070913
1011,50850553,冠益實業有限公司,新北市新莊區新樹路517之36號2樓,趙慧玲,500000,1070913
1012,50850569,諾見股份有限公司,新北市汐止區新台五路1段79號9樓之4,張舒怡,3000000,1070914
1013,50850574,艾司樂文化創意有限公司,新北市永和區永和區1段149之1號,李雨宸,150000,1070913
1014,50850580,晶成能源股份有限公司,新北市土城區中華路1段36號4樓之3,林羿妘,4000000,1070914
1015,50850596,居樂房屋仲介有限公司,新北市三重區三和路4段103號10樓,呂淵,100000,1070914
1016,50850603,典縕有限公司,新北市新莊區思源路370巷58號2樓,賴沭臻,1000000,1070914
1017,50850619,和誠輕鋼架有限公司,新北市土城區金城路3段163巷16號,吳建寬,300000,1070914
1018,50850625,摩馴生活股份有限公司,新北市中和區中山路2段274號（2樓）,朱瑞鴻,10000000,1070914
1019,50850630,德冠斯實業有限公司,新北市泰山區公園路27巷6號(1樓),周如玫,300000,1070914
1020,50850646,修誠國際工程有限公司,新北市汐止區中興路168號9樓之5,曾柏愷,400000,1070914
1021,50850651,鼎捷機械有限公司,新北市板橋區大觀路2段153巷46弄臨44之1號,陳建智,1000000,1070914
1022,50850667,捷暉廣告有限公司,新北市永和區中正路417號8樓,徐家萍,200000,1070914
1023,50850672,世棋國際實業有限公司,新北市板橋區松江街109巷6號5樓,林麗敏,300000,1070914
1024,50850688,大漢國際有限公司,新北市新莊區瓊林南路75號之32,蕭孟博,1000000,1070914
1025,50850694,非煮不可餐飲有限公司,新北市新店區三民路169號(1樓),林品慧,300000,1070914
1026,50850701,長虹物業有限公司,新北市新店區新生街10巷7號4樓,張梓光,100000,1070914
1027,50850717,家合國際行銷股份有限公司,新北市永和區永和路2段116號4樓,吳銘仁,5000000,1070914
1028,50850723,卡夫阿爾發國際有限公司,新北市汐止區中興路150巷11號12樓,蔡坤芳,500000,1070914
1029,50850738,鑫媄生物科技有限公司,新北市板橋區中山路1段3號7樓,江怡菁,500000,1070914
1030,50850759,百創有限公司,新北市三重區新生街30號2樓,黃冠富,1000000,1070914
1031,50850765,喬風電子商務有限公司,新北市板橋區富山街62巷14號3樓,吳威遠,500000,1070914
1032,50850770,夢想車庫顧問有限公司,新北市永和區豫溪街60號（1樓）,戴明毅,200000,1070914
1033,50850786,帛樂餐飲有限公司,新北市新店區中央路117號,陳炤瑋,2500000,1070917
1034,50850792,力德電雕事業有限公司,新北市土城區中央路2段177巷30號3樓,龍建吉,1200000,1070914
1035,50850809,琉璃花園企業有限公司,新北市樹林區中華路116號（1樓）,洪世偉,200000,1070914
1036,50850815,宏國國際紙印花有限公司,新北市板橋區龍泉街108巷148號3樓,蕭能惠,1000000,1070914
1037,50850821,傑創空間工程有限公司,新北市板橋區大觀路2段265巷68之3號,羅靖傑,500000,1070914
1038,50850836,尚鼎租賃有限公司,新北市板橋區香丘里板新路207號(1樓),薛百琪,5000000,1070917
1039,50850842,誠義水科技有限公司,新北市板橋區萬板路510巷2號5樓,楊志清,1500000,1070914
1040,50850857,明桓投資控股有限公司,新北市汐止區中興路100號,李易桓,500000,1070917
1041,50850863,淘鑫者有限公司,新北市中和區景新街437巷29之3號,梁喆,500000,1070917
1042,50850878,逸成工程有限公司,新北市新莊區福營路16號,劉志民,300000,1070917
1043,50850884,中日點餐機有限公司,新北市三峽區國際一街10號,林彥男,200000,1070917
1044,50850890,捷沛有限公司,新北市板橋區文聖街137號4樓,徐浩馨,220000,1070917
1045,50850907,品鈜科技有限公司,新北市新店區中興路1段267之1號5樓,柯瑞亮,500000,1070917
1046,50850913,尹騰有限公司,新北市中和區中山路2段179之3號,陳秀玉,1000000,1070917
1047,50850929,金泰宏國際有限公司,新北市三重區中興北街180巷21弄3號,徐阡萬,1000000,1070917
1048,50850934,忻瑩樂器有限公司,新北市林口區公園路193號,陳麗卿,100000,1070917
1049,50850940,采紳企業有限公司,新北市三重區三和路3段109號12樓之7,廖雅蘋,2000000,1070917
1050,50850955,捌貳有限公司,新北市板橋區自強新村57之1號4樓,陳逸帆,1000000,1070917
1051,50850961,一居空間設計有限公司,新北市樹林區俊英街116巷41弄5號2樓,林政佑,300000,1070917
1052,50850976,通勝航領國際有限公司,新北市三峽區中華路20號3樓之2,李冠賢,20000,1070917
1053,50850982,小錢有限公司,新北市永和區永貞路79號,陳家強,6000000,1070917
1054,50850998,利日昇有限公司,新北市永和區永貞路79號,區梓謙,6000000,1070917
1055,50851005,捷特自動化有限公司,新北市中和區復興路330號,朱其堅,1000000,1070917
1056,50851011,聯通欣業汽車有限公司,新北市汐止區勤進路419巷4號6樓,吳奕炘,500000,1070917
1057,50851027,伊品資訊有限公司,新北市新店區玫瑰路59巷20號3樓,洪伊稜,500000,1070917
1058,50851032,麥捷廣告行銷股份有限公司,新北市永和區永和路2段12號6樓,麥崇德,500000,1070918
1059,50851048,威廣騰物流有限公司,新北市板橋區大觀路1段38巷156弄4號,林毓智,25000000,1070917
1060,50851053,善味咖啡有限公司,新北市新店區溪園路507號7樓,李欣容,100000,1070917
1061,50851069,瑔鋐國際有限公司,新北市泰山區明志路2段136巷40號3樓,徐許雪珠,500000,1070917
1062,50851074,郡山建設開發股份有限公司,新北市三重區重安街53巷6號,王柏逸,5000000,1070917
1063,50851080,瀚傑科技股份有限公司,新北市淡水區中正東路1段105巷7號6樓,楊奕威,20000000,1070918
1064,50851096,大蕃薯國際事業有限公司,新北市三重區三德路34號8樓,周惠貞,200000,1070917
1065,50851103,理丞通訊有限公司,新北市板橋區文化路1段268號13樓之1,賴俊彰,510000,1070918
1066,50851119,丞宇玻璃有限公司,新北市板橋區南興路36號,許惠珊,50000,1070917
1067,50851125,欣欣時尚有限公司,新北市蘆洲區永平街32巷69弄15號3樓,戚芳瑋,100000,1070918
1068,50851130,詠大實業有限公司,新北市新店區安民街3巷6弄2號,黃淑娟,1000000,1070918
1069,50851146,富錦行銷設計有限公司,新北市新莊區新樹路613之8號12樓,李金芳,1000000,1070918
1070,50851151,得佑技術顧問有限公司,新北市中和區景新街347號7樓之1,許晉瑜,3000000,1070913
1071,50851167,探索大健康生技有限公司,新北市永和區保順路37巷5弄17號7樓,邢志永,500000,1070918
1072,50851172,品和設計工程有限公司,新北市三重區下竹圍街93巷4號3樓,游和彥,1000000,1070918
1073,50851188,邦諦科技有限公司,新北市新莊區化成路211巷6號,施雅瑀,3000000,1070918
1074,50851194,千順橡膠企業有限公司,新北市五股區芳洲九路52號16樓,巫雅雯,500000,1070918
1075,50851201,松果科技有限公司,新北市板橋區宏國路77巷3弄2號4樓,唐儷樺,300000,1070918
1076,50851217,鉅廣科技有限公司,新北市中和區建八路2號8樓之3,林函瑾,3000000,1070918
1077,50851223,毅宏國際有限公司,新北市新莊區萬安街3號7樓之8,葉聰慧,500000,1070918
1078,50851238,金艇國際有限公司,新北市板橋區民生路1段33號21樓之2,林士博,5000000,1070918
1079,50851259,萬家資產管理顧問有限公司,新北市中和區中正路909號10樓,張嘉麟,100000,1070919
1080,50851270,歐捷旅行社股份有限公司,新北市板橋區重慶路308巷6號2樓,莊寶＿,8000000,1070918
